name,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA
박민우,2019-06-01,@LG,L 1:5,1,2B,True,4,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.377,,0.428,0.854,15,0.91,-0.56,-0.056
박민우,2019-06-02,@LG,W 4:1,1,2B,True,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.368,,0.417,0.834,14,0.99,-1.37,-0.096
박민우,2019-06-04,@삼성,L 1:3,1,2B,True,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.357,,0.405,0.81,14,1.63,-2.2,-0.267
박민우,2019-06-05,@삼성,L 3:4,1,2B,True,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.353,,0.399,0.799,16,1.79,-1.38,-0.154
박민우,2019-06-06,@삼성,L 0:6,1,2B,True,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.352,,0.398,0.8,15,0.77,0.16,0.014
박민우,2019-06-07,KIA,W 2:1,1,2B,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35,,0.394,0.793,9,0.83,-0.16,0.001
박민우,2019-06-08,KIA,W 5:4,1,2B,True,4,0,3,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0.359,,0.413,0.822,16,0.64,3.77,0.174
박민우,2019-06-09,KIA,W 4:3,1,2B,True,5,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.36,,0.413,0.821,15,0.81,0.42,0.045
박민우,2019-06-11,키움,L 8:9,1,2B,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,,0.408,0.813,8,0.79,-0.72,-0.041
박민우,2019-06-12,키움,L 4:5,1,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,,0.406,0.809,6,1.81,-0.12,-0.047
박민우,2019-06-14,@SK,L 3:7,1,2B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.349,,0.4,0.8,14,0.8,-0.64,-0.055
박민우,2019-06-15,@SK,L 0:4,1,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.347,,0.397,0.794,18,1.95,-0.91,-0.151
박민우,2019-06-16,@SK,L 2:9,1,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.34,,0.389,0.779,17,0.54,-0.88,-0.053
박민우,2019-06-18,@두산,L 7:10,1,2B,True,4,3,4,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0.353,,0.415,0.816,15,1.58,3.75,0.378
박민우,2019-06-19,@두산,L 0:1,3,DH,True,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.349,,0.411,0.814,21,1.17,0.35,0.082
박민우,2019-06-20,@두산,L 2:14,3,DH,True,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.349,,0.41,0.812,10,0.15,0.61,-0.009
박민우,2019-06-21,@KT,L 0:5,1,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.347,,0.407,0.807,13,0.59,-0.49,-0.033
박민우,2019-06-22,@KT,W 7:6,1,2B,True,3,2,1,1,0,0,2,1,0,0,1,0,0,0,1,0,1,0.347,,0.411,0.81,17,1.53,-0.3,-0.024
박민우,2019-06-23,@KT,L 2:4,1,2B,True,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.344,,0.406,0.801,16,2.19,-2.2,-0.329
박민우,2019-06-25,한화,L 3:14,1,2B,True,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.344,,0.405,0.802,20,0.95,0.04,0.017
박민우,2019-06-27,한화,W 10:5,1,2B,True,3,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.343,,0.404,0.805,25,0.54,0.66,0.05
박민우,2019-06-28,LG,L 2:6,1,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.342,,0.402,0.8,9,1.21,-0.71,-0.072
박민우,2019-06-30,LG,W 9:1,1,2B,True,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.34,,0.399,0.795,11,0.36,0.27,-0.031
박민우,2019-07-02,@KIA,L 3:5,1,2B,True,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.339,,0.401,0.797,16,0.81,0.32,-0.008
박민우,2019-07-03,@KIA,W 8:4,1,2B,True,3,2,1,0,0,0,1,1,3,0,2,0,0,1,0,0,0,0.339,,0.4,0.8,20,1.33,2.7,0.311
박민우,2019-07-04,@KIA,W 9:3,1,2B,True,3,2,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0.339,,0.399,0.799,22,0.81,0.22,0.005
박민우,2019-07-05,삼성,W 7:3,1,2B,True,4,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.337,,0.397,0.795,13,0.95,0.33,0.07
박민우,2019-07-06,삼성,D 2:2,3,2B,True,6,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.345,,0.403,0.807,22,1.86,1.08,0.177
박민우,2019-07-07,삼성,L 2:4,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.344,,0.402,0.804,4,3.05,-0.84,-0.15
박민우,2019-07-09,@롯데,L 1:4,1,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.338,,0.395,0.792,21,1.53,-1.05,-0.126
박민우,2019-07-11,@롯데,W 4:0,1,2B,True,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.332,,0.388,0.778,19,0.45,-1.79,-0.06
박민우,2019-07-12,KT,W 9:8,2,2B,True,4,2,2,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0.335,,0.397,0.789,19,0.58,0.65,0.03
박민우,2019-07-13,KT,L 3:13,2,2B,True,5,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.336,,0.401,0.792,10,0.57,-0.24,-0.049
박민우,2019-07-14,KT,L 1:4,2,2B,True,5,1,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0.34,,0.408,0.803,16,1.51,0.23,-0.001
박민우,2019-07-16,@한화,W 3:2,2,2B,True,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.339,,0.409,0.804,15,0.97,0.07,0.061
박민우,2019-07-17,@한화,W 14:1,2,2B,True,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.334,,0.403,0.795,20,0.52,-0.58,-0.044
박민우,2019-07-18,@한화,W 7:4,2,2B,True,4,2,3,1,0,0,4,1,2,0,1,0,0,1,0,0,0,0.34,,0.412,0.81,23,0.97,2.54,0.317
박민우,2019-07-26,@키움,L 4:5,2,2B,True,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.342,,0.413,0.812,15,0.88,1.05,0.122
박민우,2019-07-27,@키움,L 1:4,3,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.341,,0.411,0.808,17,0.89,-0.57,-0.046
박민우,2019-07-28,@키움,W 11:0,1,2B,True,5,1,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0.345,,0.417,0.818,24,0.65,2.33,0.037
박민우,2019-07-30,두산,L 1:9,1,2B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.342,,0.413,0.812,15,1.28,-0.64,-0.05
박민우,2019-07-31,두산,W 8:4,3,2B,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.341,,0.411,0.808,14,1.13,-0.42,0.047
박민우,2019-08-01,두산,L 2:3,3,2B,True,3,1,2,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0.344,,0.413,0.816,18,2.25,0.14,0.164
박민우,2019-08-03,@KIA,L 1:5,1,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.343,,0.411,0.812,11,0.58,-0.07,0.012
박민우,2019-08-04,@KIA,L 0:1,3,2B,True,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.343,,0.41,0.811,8,1.34,-0.43,-0.073
박민우,2019-08-07,삼성,W 2:1,1,2B,True,3,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0.343,,0.41,0.813,13,1.83,-0.05,-0.042
박민우,2019-08-08,LG,W 13:2,1,2B,True,3,3,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0.342,,0.415,0.821,21,0.81,2.51,0.112
박민우,2019-08-09,LG,L 2:5,3,2B,True,4,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.344,,0.419,0.826,10,2.84,0.74,0.411
박민우,2019-08-10,롯데,W 7:4,5,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,,0.418,0.824,4,0.02,-0.38,0.0
박민우,2019-08-11,롯데,W 9:1,1,2B,True,3,1,1,0,0,1,4,3,0,0,0,0,0,1,0,0,1,0.343,,0.426,0.83,17,0.57,1.63,0.163
박민우,2019-08-13,@한화,W 10:2,1,2B,True,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.345,,0.428,0.833,5,0.87,0.4,0.036
박민우,2019-08-14,@한화,L 3:9,1,2B,True,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.345,,0.43,0.835,13,0.73,0.2,0.002
박민우,2019-08-15,@키움,L 3:4,1,2B,True,5,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.346,,0.435,0.84,17,1.49,0.38,0.004
박민우,2019-08-16,@키움,L 4:6,1,2B,True,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.344,,0.432,0.834,15,1.33,-1.28,-0.161
박민우,2019-08-17,SK,W 9:0,3,2B,True,3,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0.344,,0.431,0.834,14,0.54,-0.07,0.03
박민우,2019-08-18,SK,W 7:4,3,2B,True,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.341,,0.427,0.827,15,1.46,-1.27,-0.142
박민우,2019-08-20,두산,W 3:2,3,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337,,0.423,0.818,11,0.73,-0.93,-0.064
박민우,2019-08-22,@LG,W 5:2,3,2B,True,5,1,2,0,1,0,4,2,0,1,0,0,0,1,0,0,0,0.338,,0.428,0.823,22,1.32,-0.01,0.119
박민우,2019-08-23,@LG,L 2:8,3,2B,True,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.339,,0.428,0.827,8,1.01,1.05,0.067
박민우,2019-08-24,@롯데,W 8:3,1,2B,True,4,2,2,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0.34,,0.434,0.834,17,0.94,0.22,-0.005
박민우,2019-08-25,@롯데,L 4:5,1,DH,True,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.337,,0.43,0.827,22,1.19,-0.36,-0.105
박민우,2019-08-27,KT,W 4:3,1,2B,True,3,1,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0.337,,0.434,0.833,24,1.06,1.42,0.123
박민우,2019-08-29,KIA,W 4:3,5,PR,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.337,,0.434,0.833,0,0.32,-0.46,-0.011
박민우,2019-08-30,KIA,L 2:8,1,2B,True,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.336,,0.432,0.831,30,0.6,0.04,0.0
박민우,2019-08-31,키움,L 3:9,1,2B,True,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.339,,0.434,0.835,12,0.68,0.31,0.076
박민우,2019-09-01,키움,W 4:2,3,2B,True,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.338,,0.435,0.835,12,1.13,-0.61,-0.041
박민우,2019-09-03,@SK,L 1:8,3,2B,True,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.338,,0.434,0.835,10,0.93,-0.45,-0.044
박민우,2019-09-05,한화,L 0:3,3,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.338,,0.433,0.832,14,0.76,-0.91,-0.065
박민우,2019-09-06,한화,W 4:0,3,2B,True,3,1,2,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0.34,,0.434,0.836,15,0.57,0.74,0.087
박민우,2019-09-07,@삼성,W 8:2,3,2B,True,4,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.339,,0.437,0.838,17,0.48,0.23,0.041
박민우,2019-09-08,@삼성,L 4:9,1,2B,True,5,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.34,,0.437,0.838,13,2.32,0.92,0.244
박민우,2019-09-11,@두산,W 4:0,3,2B,True,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.341,,0.438,0.839,16,0.9,1.02,0.101
박민우,2019-09-12,@KT,W 7:4,3,2B,True,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.342,,0.437,0.839,15,0.41,0.04,0.016
박민우,2019-09-13,@KT,W 5:2,3,2B,True,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.344,,0.438,0.84,17,0.37,0.16,0.018
박민우,2019-09-14,삼성,W 7:1,3,2B,True,4,1,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0.343,,0.441,0.843,19,0.66,0.41,0.107
박민우,2019-09-15,삼성,W 6:1,3,DH,True,4,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.342,,0.439,0.84,17,0.7,-0.01,0.058
박민우,2019-09-17,@KIA,L 2:3,3,2B,True,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.342,,0.438,0.839,11,1.12,-0.47,-0.06
박민우,2019-09-18,@SK,W 6:0,3,2B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.339,,0.435,0.835,14,0.47,-0.04,-0.042
박민우,2019-09-19,LG,W 5:3,3,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.339,,0.433,0.832,18,1.41,-0.42,-0.034
박민우,2019-09-23,@롯데,W 6:1,3,2B,True,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.338,,0.432,0.829,20,0.7,0.31,0.071
박민우,2019-09-24,두산,D 7:7,3,2B,True,5,2,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.341,,0.434,0.834,21,1.77,0.36,-0.004
박민우,2019-09-25,한화,L 2:3,8,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,,0.432,0.831,6,2.51,-0.76,-0.121
박민우,2019-09-26,한화,L 2:4,3,2B,True,4,0,3,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0.343,,0.434,0.837,14,1.76,2.2,0.278
박민우,2019-09-27,@LG,W 3:0,3,2B,True,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.343,,0.434,0.836,13,0.74,0.38,0.042
박민우,2019-09-28,@KT,L 2:5,3,2B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,,0.431,0.831,11,1.2,-0.92,-0.097
박민우,2019-10-01,@두산,L 5:6,3,2B,True,4,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.344,,0.434,0.836,16,1.1,0.92,0.077
박민우,2019-10-03,@LG,L 1:3,3,2B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,,0.0,0.25,17,1.31,-0.48,-0.065
양의지,2019-03-23,삼성,W 7:0,5,C,True,3,1,1,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0.333,,1.333,1.833,17,0.24,1.28,0.064
양의지,2019-03-24,삼성,L 3:4,5,C,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.143,,0.571,0.821,10,1.42,-1.1,-0.142
양의지,2019-03-26,KT,W 9:8,5,C,True,5,2,1,0,0,1,4,1,0,0,1,0,0,2,1,0,0,0.167,,0.667,0.952,23,1.05,-0.05,0.419
양의지,2019-03-27,KT,W 4:1,4,C,True,3,1,3,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0.333,,0.933,1.345,12,0.68,2.63,0.244
양의지,2019-03-28,KT,W 6:2,4,C,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.316,,0.789,1.17,12,0.56,-0.55,-0.03
양의지,2019-03-30,@한화,L 5:13,4,C,True,2,0,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.381,,0.857,1.315,7,0.76,1.87,0.138
양의지,2019-03-31,@한화,W 6:3,4,C,True,2,1,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0.391,,0.957,1.457,17,0.6,1.27,0.089
양의지,2019-04-02,키움,L 6:8,4,C,True,4,1,1,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0.37,,0.889,1.374,28,2.88,-1.46,-0.198
양의지,2019-04-03,키움,W 9:1,4,C,True,4,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0.355,,0.839,1.298,15,0.93,-0.43,-0.091
양의지,2019-04-04,키움,L 5:6,4,C,True,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.353,,0.794,1.244,12,1.12,-0.81,-0.063
양의지,2019-04-05,@두산,W 7:3,5,C,True,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.351,,0.784,1.238,25,0.28,0.54,0.061
양의지,2019-04-06,@두산,W 6:5,8,PH,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.351,,0.784,1.228,2,1.58,0.13,0.038
양의지,2019-04-07,@두산,W 5:3,4,C,True,4,1,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.366,,0.78,1.24,21,1.08,2.15,0.202
양의지,2019-04-10,@KIA,L 1:2,4,C,True,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.364,,0.75,1.213,17,1.66,0.0,-0.028
양의지,2019-04-11,@KIA,W 4:2,4,C,True,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.375,,0.729,1.195,12,0.91,0.86,0.071
양의지,2019-04-13,롯데,W 7:5,8,PH,True,2,0,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0.4,,0.76,1.243,5,2.84,2.88,0.457
양의지,2019-04-14,롯데,W 8:1,4,C,True,3,2,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0.396,,0.792,1.277,7,0.66,0.45,0.031
양의지,2019-04-16,LG,L 2:7,4,C,True,5,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.379,,0.741,1.205,15,2.22,-1.84,-0.357
양의지,2019-04-17,LG,L 2:4,4,C,True,4,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0.371,,0.726,1.185,8,1.74,0.26,0.086
양의지,2019-04-18,LG,L 1:6,4,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.348,,0.682,1.118,24,1.39,-1.14,-0.112
양의지,2019-04-19,@SK,W 14:11,4,C,True,4,0,2,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0.357,,0.686,1.131,22,0.53,0.98,0.079
양의지,2019-04-20,@SK,L 4:10,5,C,True,4,1,3,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0.378,,0.73,1.189,19,0.67,0.76,0.013
양의지,2019-04-21,@SK,L 1:4,4,C,True,3,0,1,1,0,0,2,0,1,0,1,0,0,1,1,0,0,0.377,,0.727,1.189,20,1.12,-0.37,-0.037
양의지,2019-04-23,@KT,W 4:3,4,C,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37,,0.704,1.156,19,1.14,-0.09,-0.033
양의지,2019-04-24,@KT,W 10:2,4,C,True,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.357,,0.679,1.113,14,0.83,-1.22,-0.077
양의지,2019-04-27,한화,W 15:1,4,C,True,4,1,1,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0.352,,0.693,1.12,14,0.93,1.38,-0.046
양의지,2019-04-28,한화,W 10:4,4,C,True,4,1,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0.359,,0.685,1.12,16,0.45,0.68,-0.03
